"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"05-23-2025","Instagram","josecuervotequila","108,700","36","84","1","1","53","696,543","7,275","226","0.03%","191","1","24","","9","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","16","7","","","","","0","11",""
"05-24-2025","Instagram","josecuervotequila","108,760","60","75","4","4","47","681,855","1,188","30","0%","26","0","0","","4","","","","","","","","","","","","0","3","1","0","0","","","","","","","","","","","","","","","","","","","","","4","0","10","6","","","","","0","13",""
"05-25-2025","Instagram","josecuervotequila","108,819","59","67","0","0","30","649,744","32,498","175","0.03%","145","3","19","","8","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","5","4","","","","","0","7",""
"05-26-2025","Instagram","josecuervotequila","108,853","34","66","1","1","19","630,284","7,888","40","0.01%","34","2","3","","1","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","4","0","4","4","","","","","0","1",""
"05-27-2025","Instagram","josecuervotequila","108,903","50","79","4","4","34","673,086","1,345","159","0.02%","141","4","7","","7","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","5","7","","","","","0","6",""
"05-28-2025","Instagram","josecuervotequila","108,967","64","83","29","17","70","669,254","869","44","0.01%","30","2","5","","3","","","","","","","","","","","","0","16","1","8","0","","","","","","","","","","","","","","","","","","","","","12","0","16","11","","","","","4","8",""
"05-29-2025","Instagram","josecuervotequila","109,019","52","81","45","9","53","652,196","3,589","144","0.02%","93","30","16","","5","","","","","","","","","","","","0","9","0","35","0","","","","","","","","","","","","","","","","","","","","","7","0","12","8","","","","","1","10",""
"05-30-2025","Instagram","josecuervotequila","109,058","39","71","16","13","49","661,073","575","47","0.01%","13","29","3","","2","","","","","","","","","","","","0","12","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","18","6","","","","","3","7",""
"05-31-2025","Instagram","josecuervotequila","109,083","25","54","4","4","44","597,563","2,510","114","0.02%","90","3","17","","4","","","","","","","","","","","","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","4","0","10","12","","","","","0","2",""
"06-01-2025","Instagram","josecuervotequila","109,096","13","38","2","2","24","215,479","1,087","59","0.03%","52","1","4","","0","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","4","","","","","0","5",""
"06-02-2025","Instagram","josecuervotequila","109,091","-5","53","17","3","48","238,820","679","41","0.02%","24","12","2","","1","","","","","","","","","","","","0","3","0","14","0","","","","","","","","","","","","","","","","","","","","","13","0","10","2","","","","","0","13",""
"06-03-2025","Instagram","josecuervotequila","109,114","23","87","12","10","76","220,627","1,379","45","0.02%","20","16","4","","2","","","","","","","","","","","","0","10","0","1","0","","","","","","","","","","","","","","","","","","","","","2","0","20","13","","","","","1","16",""
"06-04-2025","Instagram","josecuervotequila","109,147","33","63","1","1","45","224,283","771","41","0.02%","17","2","19","","3","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","6","14","","","","","0","13",""
"06-05-2025","Instagram","josecuervotequila","109,154","7","56","3","3","33","207,063","371","9","0%","6","1","1","","1","","","","","","","","","","","","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","12","5","","","","","0","5",""
"06-06-2025","Instagram","josecuervotequila","109,183","29","51","9","5","46","197,502","10,667","79","0.04%","65","2","9","","3","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","11","3","","","","","4","8",""
"06-07-2025","Instagram","josecuervotequila","109,203","20","64","5","4","49","212,972","1,074","46","0.02%","18","0","22","","6","","","","","","","","","","","","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","7","","","","","1","6",""
"06-08-2025","Instagram","josecuervotequila","109,216","13","54","5","5","33","185,435","516","72","0.04%","67","0","2","","3","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","8","6","","","","","0","4",""
"06-09-2025","Instagram","josecuervotequila","109,236","20","55","7","6","28","246,741","667","19","0.01%","15","0","1","","3","","","","","","","","","","","","0","5","1","0","0","","","","","","","","","","","","","","","","","","","","","4","0","6","2","","","","","1","4",""
"06-10-2025","Instagram","josecuervotequila","109,262","26","57","10","7","52","228,513","6,945","153","0.07%","101","5","37","","7","","","","","","","","","","","","0","7","0","3","0","","","","","","","","","","","","","","","","","","","","","2","0","13","4","","","","","0","8",""
"06-11-2025","Instagram","josecuervotequila","109,273","11","45","10","10","53","179,791","1,382","81","0.05%","56","4","17","","2","","","","","","","","","","","","1","9","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","8","4","","","","","0","4",""
"06-12-2025","Instagram","josecuervotequila","109,299","26","69","9","9","36","171,707","498","46","0.03%","33","0","11","","2","","","","","","","","","","","","0","9","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","9","7","","","","","0","6",""
"06-13-2025","Instagram","josecuervotequila","109,323","24","52","6","6","46","169,542","822","32","0.02%","23","0","9","","0","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","14","7","","","","","0","8",""
"06-14-2025","Instagram","josecuervotequila","109,361","38","54","10","9","42","172,835","476","33","0.02%","22","0","8","","1","","","","","","","","","","","","0","8","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","9","3","","","","","1","4",""
"06-15-2025","Instagram","josecuervotequila","109,377","16","40","0","0","24","182,564","563","20","0.01%","14","1","2","","3","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","6","6","","","","","0","2",""
"06-16-2025","Instagram","josecuervotequila","109,390","13","44","0","0","19","178,882","458","18","0.01%","18","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","6","4","","","","","0","2",""
"06-17-2025","Instagram","josecuervotequila","109,405","15","54","16","13","54","184,286","295","23","0.01%","13","1","1","","6","","","","","","","","","","","","0","12","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","8","9","","","","","3","12",""
"06-18-2025","Instagram","josecuervotequila","109,432","27","52","1","1","28","170,473","11,553","177","0.1%","155","3","12","","7","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","6","5","","","","","0","6",""
"06-19-2025","Instagram","josecuervotequila","109,456","24","39","6","6","46","175,221","2,407","26","0.01%","20","0","2","","2","","","","","","","","","","","","1","5","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","10","9","","","","","0","8",""
"06-20-2025","Instagram","josecuervotequila","109,468","12","55","9","7","78","191,273","1,499","207","0.11%","185","1","13","","7","","","","","","","","","","","","0","6","1","0","0","","","","","","","","","","","","","","","","","","","","","20","0","14","9","","","","","2","5",""
"06-21-2025","Instagram","josecuervotequila","109,494","26","36","8","6","32","182,856","5,553","249","0.14%","198","21","22","","8","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","8","4","","","","","2","1",""
"06-22-2025","Instagram","josecuervotequila","109,502","8","42","0","0","22","173,012","1,421","43","0.02%","37","1","3","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","8","1","","","","","0","2",""
"06-23-2025","Instagram","josecuervotequila","109,530","28","56","23","4","32","202,915","1,211","91","0.04%","61","20","5","","3","","","","","","","","","","","","1","3","0","17","0","","","","","","","","","","","","","","","","","","","","","4","0","7","7","","","","","2","8",""
"06-24-2025","Instagram","josecuervotequila","109,544","14","44","1","1","46","198,447","1,001","81","0.04%","73","2","5","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","16","6","","","","","0","7",""
"06-25-2025","Instagram","josecuervotequila","109,568","24","63","6","2","53","190,832","640","41","0.02%","32","4","4","","1","","","","","","","","","","","","0","2","0","4","0","","","","","","","","","","","","","","","","","","","","","0","0","13","8","","","","","0","11",""
"06-26-2025","Instagram","josecuervotequila","109,593","25","54","10","9","101","202,027","2,059","136","0.07%","107","17","7","","5","","","","","","","","","","","","2","6","1","0","0","","","","","","","","","","","","","","","","","","","","","49","0","17","6","","","","","1","5",""
"06-27-2025","Instagram","josecuervotequila","109,618","25","65","11","9","82","505,324","2,862","913","0.18%","646","44","198","","23","","","","","","","","","","","","1","8","0","0","0","","","","","","","","","","","","","","","","","","","","","17","0","10","8","","","","","2","8",""
"06-28-2025","Instagram","josecuervotequila","109,659","41","60","30","7","60","280,800","1,142","198","0.07%","134","28","21","","13","","","","","","","","","","","","0","6","1","23","0","","","","","","","","","","","","","","","","","","","","","9","0","7","10","","","","","0","5",""
"06-29-2025","Instagram","josecuervotequila","109,687","28","61","1","1","41","173,045","2,487","137","0.08%","112","5","17","","3","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","7","7","","","","","0","4",""
"06-30-2025","Instagram","josecuervotequila","109,708","21","50","12","4","43","185,651","983","68","0.04%","56","6","6","","0","","","","","","","","","","","","0","4","0","6","0","","","","","","","","","","","","","","","","","","","","","0","0","5","11","","","","","2","6",""
"07-01-2025","Instagram","josecuervotequila","109,727","19","61","1","1","46","339,234","611","36","0.01%","32","0","2","","2","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","13","9","","","","","0","8",""
"07-02-2025","Instagram","josecuervotequila","109,729","2","39","6","4","49","417,198","614","101","0.02%","63","5","29","","4","","","","","","","","","","","","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","6","0","17","4","","","","","2","5",""
"07-03-2025","Instagram","josecuervotequila","109,749","20","41","17","5","48","413,718","1,205","76","0.02%","66","2","5","","2","","","","","","","","","","","","1","3","1","12","0","","","","","","","","","","","","","","","","","","","","","8","0","9","3","","","","","0","10",""
"07-04-2025","Instagram","josecuervotequila","109,798","49","49","3","2","30","424,673","2,248","138","0.03%","90","19","26","","3","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","7","4","","","","","1","5",""
"07-05-2025","Instagram","josecuervotequila","109,847","49","49","30","26","75","434,357","588","69","0.02%","65","1","2","","1","","","","","","","","","","","","1","25","0","2","0","","","","","","","","","","","","","","","","","","","","","6","0","9","6","","","","","2","9",""
"07-06-2025","Instagram","josecuervotequila","109,847","0","0","10","10","93","435,667","558","153","0.04%","105","10","33","","2","","","","","","","","","","","","0","10","0","0","0","","","","","","","","","","","","","","","","","","","","","7","0","14","2","","","","","0","13",""
"07-07-2025","Instagram","josecuervotequila","109,847","0","0","5","3","32","443,106","2,891","164","0.04%","127","10","10","","17","","","","","","","","","","","","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","4","0","0","10","","","","","2","6",""
"07-08-2025","Instagram","josecuervotequila","109,847","0","0","7","7","37","396,289","2,143","40","0.01%","33","1","3","","2","","","","","","","","","","","","0","7","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","7","5","","","","","0","8",""
"07-09-2025","Instagram","josecuervotequila","109,847","0","0","9","9","52","412,372","561","80","0.02%","76","0","3","","1","","","","","","","","","","","","1","8","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","12","2","","","","","0","7",""
"07-10-2025","Instagram","josecuervotequila","109,865","18","51","20","19","66","406,854","873","241","0.06%","169","3","63","","5","","","","","","","","","","","","1","18","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","6","7","","","","","1","4",""
"07-11-2025","Instagram","josecuervotequila","109,879","14","40","22","20","77","390,558","1,469","83","0.02%","73","2","7","","1","","","","","","","","","","","","0","19","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","15","4","","","","","2","12",""
"07-12-2025","Instagram","josecuervotequila","109,893","14","58","7","7","58","404,982","1,853","68","0.02%","53","2","10","","2","","","","","","","","","","","","0","7","0","0","0","","","","","","","","","","","","","","","","","","","","","7","0","8","11","","","","","0","11",""
"07-13-2025","Instagram","josecuervotequila","109,920","27","52","16","16","45","412,589","926","45","0.01%","17","5","11","","6","","","","","","","","","","","","0","16","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","9","2","","","","","0","4",""
"07-14-2025","Instagram","josecuervotequila","109,942","22","41","18","11","44","436,152","9,103","589","0.14%","526","28","26","","8","","","","","","","","","","","","1","9","1","4","0","","","","","","","","","","","","","","","","","","","","","30","0","1","2","","","","","3","6",""
"07-15-2025","Instagram","josecuervotequila","109,943","1","46","21","9","41","422,500","2,150","184","0.04%","145","18","14","","6","","","","","","","","","","","","1","8","0","11","0","","","","","","","","","","","","","","","","","","","","","2","0","10","7","","","","","1","11",""
"07-16-2025","Instagram","josecuervotequila","109,948","5","36","3","3","47","398,583","1,527","42","0.01%","30","1","5","","6","","","","","","","","","","","","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","7","6","","","","","0","10",""
"07-17-2025","Instagram","josecuervotequila","109,950","2","55","7","6","43","424,324","1,248","41","0.01%","33","0","4","","3","","","","","","","","","","","","0","5","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","4","7","","","","","1","7",""
"07-18-2025","Instagram","josecuervotequila","109,973","23","43","11","11","58","414,340","1,623","42","0.01%","36","1","5","","0","","","","","","","","","","","","0","11","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","18","12","","","","","0","4",""
"07-19-2025","Instagram","josecuervotequila","109,984","11","47","6","6","68","401,814","547","19","0%","15","0","0","","3","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","4","0","3","7","","","","","0","10",""
"07-20-2025","Instagram","josecuervotequila","110,017","33","39","0","0","56","405,159","600","27","0.01%","19","5","0","","3","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","15","10","","","","","0","4",""
"07-21-2025","Instagram","josecuervotequila","110,037","20","51","9","5","48","420,244","1,567","63","0.01%","52","5","4","","2","","","","","","","","","","","","0","4","1","2","0","","","","","","","","","","","","","","","","","","","","","3","0","14","7","","","","","2","5",""
"07-22-2025","Instagram","josecuervotequila","110,079","42","59","2","1","60","414,479","1,873","41","0.01%","32","0","9","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","18","9","","","","","1","11",""
"07-23-2025","Instagram","josecuervotequila","110,096","17","59","25","25","106","392,834","3,665","40","0.01%","18","1","19","","0","","","","","","","","","","","","0","25","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","12","11","","","","","0","9",""
"07-24-2025","Instagram","josecuervotequila","110,136","40","70","39","34","170","408,612","653","267","0.07%","170","13","73","","5","","","","","","","","","","","","1","32","1","5","0","","","","","","","","","","","","","","","","","","","","","9","0","28","28","","","","","0","16",""
"07-25-2025","Instagram","josecuervotequila","110,154","18","42","13","11","58","384,768","2,672","117","0.03%","83","4","23","","7","","","","","","","","","","","","0","11","0","2","0","","","","","","","","","","","","","","","","","","","","","4","0","12","6","","","","","0","7",""
"07-26-2025","Instagram","josecuervotequila","110,170","16","58","4","4","46","378,525","1,608","42","0.01%","30","5","4","","3","","","","","","","","","","","","0","3","1","0","0","","","","","","","","","","","","","","","","","","","","","3","0","7","6","","","","","0","3",""
"07-27-2025","Instagram","josecuervotequila","110,185","15","54","0","0","21","385,089","1,891","46","0.01%","41","1","1","","3","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","5","6","","","","","0","2",""
"07-28-2025","Instagram","josecuervotequila","110,208","23","74","6","6","27","424,524","1,719","52","0.01%","46","3","0","","1","","","","","","","","","","","","0","5","1","0","0","","","","","","","","","","","","","","","","","","","","","4","0","4","2","","","","","0","6",""
"07-29-2025","Instagram","josecuervotequila","110,266","58","62","4","4","54","417,240","3,843","78","0.02%","39","1","26","","11","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","4","0","8","4","","","","","0","15",""
"07-30-2025","Instagram","josecuervotequila","110,284","18","54","4","4","40","400,471","1,522","54","0.01%","46","0","5","","3","","","","","","","","","","","","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","7","16","","","","","0","4",""
"07-31-2025","Instagram","josecuervotequila","110,301","17","53","2","2","46","397,544","3,943","63","0.02%","49","1","8","","4","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","8","12","","","","","0","3",""
"08-01-2025","Instagram","josecuervotequila","110,320","19","50","6","6","37","376,516","1,369","31","0.01%","27","0","1","","3","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","8","6","","","","","0","6",""
"08-02-2025","Instagram","josecuervotequila","110,330","10","40","6","6","47","359,029","693","17","0%","15","0","0","","2","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","6","0","7","7","","","","","0","3",""
"08-03-2025","Instagram","josecuervotequila","110,338","8","28","2","1","20","366,191","529","43","0.01%","33","6","1","","3","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","1","8","","","","","1","0",""
"08-04-2025","Instagram","josecuervotequila","110,341","3","37","1","1","43","362,546","496","135","0.04%","121","3","5","","6","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","8","14","","","","","0","9",""
"08-05-2025","Instagram","josecuervotequila","110,338","-3","40","13","13","50","365,483","401","29","0.01%","23","1","0","","5","","","","","","","","","","","","0","12","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","8","8","","","","","0","4",""
"08-06-2025","Instagram","josecuervotequila","110,350","12","38","6","4","26","339,782","2,240","90","0.03%","74","1","10","","4","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","4","9","","","","","2","1",""
"08-07-2025","Instagram","josecuervotequila","110,341","-9","34","11","9","94","353,843","650","55","0.02%","46","4","1","","4","","","","","","","","","","","","1","8","0","0","0","","","","","","","","","","","","","","","","","","","","","54","0","5","8","","","","","2","10",""
"08-08-2025","Instagram","josecuervotequila","110,337","-4","42","3","3","31","337,866","595","537","0.16%","451","54","29","","3","","","","","","","","","","","","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","4","0","7","3","","","","","0","3",""
"08-09-2025","Instagram","josecuervotequila","110,356","19","41","5","5","32","339,300","333","56","0.02%","53","0","2","","1","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","4","7","","","","","0","2",""
"08-10-2025","Instagram","josecuervotequila","110,366","10","38","2","1","21","349,789","680","36","0.01%","35","1","0","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","9","1","","","","","1","0",""
"08-11-2025","Instagram","josecuervotequila","110,359","-7","36","4","4","26","356,158","1,131","52","0.01%","41","0","6","","5","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","7","5","","","","","0","4",""
"08-12-2025","Instagram","josecuervotequila","110,390","31","39","11","11","33","354,884","616","54","0.02%","48","0","2","","3","","","","","","","","","","","","1","10","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","8","10","","","","","0","4",""
"08-13-2025","Instagram","josecuervotequila","110,382","-8","34","4","4","28","354,886","526","27","0.01%","25","1","1","","0","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","6","4","","","","","0","3",""
"08-14-2025","Instagram","josecuervotequila","110,376","-6","56","3","2","33","343,635","188","16","0%","15","0","0","","1","","","","","","","","","","","","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","8","7","","","","","1","10",""
"08-15-2025","Instagram","josecuervotequila","110,390","14","50","3","3","33","329,297","1,430","45","0.01%","40","2","3","","0","","","","","","","","","","","","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","3","","","","","0","5",""
"08-16-2025","Instagram","josecuervotequila","110,409","19","35","5","5","28","351,059","484","9","0%","8","0","1","","0","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","6","9","","","","","0","2",""
"08-17-2025","Instagram","josecuervotequila","110,422","13","47","2","2","28","352,974","276","9","0%","9","0","0","","0","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","4","6","","","","","0","2",""
"08-18-2025","Instagram","josecuervotequila","110,411","-11","38","4","3","23","358,979","458","23","0.01%","17","0","4","","2","","","","","","","","","","","","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","5","","","","","1","1",""
"08-19-2025","Instagram","josecuervotequila","110,417","6","51","6","5","37","347,476","2,526","26","0.01%","23","0","3","","0","","","","","","","","","","","","1","4","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","5","4","","","","","1","5",""
"08-20-2025","Instagram","josecuervotequila","110,438","21","55","4","1","28","334,644","509","140","0.04%","96","8","30","","6","","","","","","","","","","","","0","1","0","3","0","","","","","","","","","","","","","","","","","","","","","5","0","8","4","","","","","0","0",""
"08-21-2025","Instagram","josecuervotequila","110,449","11","39","1","1","31","315,333","267","25","0.01%","16","3","5","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","11","2","","","","","0","1",""
"08-22-2025","Instagram","josecuervotequila","110,460","11","39","6","6","48","317,895","311","58","0.02%","42","7","8","","1","","","","","","","","","","","","1","5","0","0","0","","","","","","","","","","","","","","","","","","","","","8","0","12","8","","","","","0","5",""
"08-23-2025","Instagram","josecuervotequila","110,480","20","31","0","0","25","327,798","320","54","0.02%","47","1","5","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","4","5","","","","","0","6",""
"08-24-2025","Instagram","josecuervotequila","110,484","4","41","2","1","13","331,465","1,278","60","0.02%","46","0","10","","4","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","2","","","","","1","1",""
"08-25-2025","Instagram","josecuervotequila","110,497","13","44","7","7","44","342,440","1,052","44","0.01%","38","1","4","","1","","","","","","","","","","","","0","7","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","8","2","","","","","0","15",""
"08-26-2025","Instagram","josecuervotequila","110,509","12","34","13","13","26","331,429","517","44","0.01%","38","1","5","","0","","","","","","","","","","","","1","12","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","7","2","","","","","0","4",""
"08-27-2025","Instagram","josecuervotequila","110,522","13","39","4","4","18","323,064","307","29","0.01%","20","1","5","","3","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","8","0","","","","","0","0",""
"08-28-2025","Instagram","josecuervotequila","110,533","11","41","1","1","42","324,026","469","31","0.01%","19","4","8","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","10","0","8","5","","","","","0","4",""
"08-29-2025","Instagram","josecuervotequila","110,552","19","45","7","6","51","310,236","3,712","58","0.02%","43","7","6","","2","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","13","5","","","","","1","8",""
"08-30-2025","Instagram","josecuervotequila","110,569","17","32","0","0","55","327,924","372","7","0%","6","0","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","12","5","","","","","0","3",""
"08-31-2025","Instagram","josecuervotequila","110,577","8","43","1","1","28","916,182","362","23","0%","18","2","2","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","6","2","","","","","0","3",""
"09-01-2025","Instagram","josecuervotequila","110,592","15","38","2","2","22","1,163,183","594","27","0%","25","0","1","","1","","","","","","","","","","","","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","6","2","","","","","0","6",""
"09-02-2025","Instagram","josecuervotequila","110,600","8","37","4","4","20","1,173,517","1,627","45","0%","35","1","6","","2","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","7","4","","","","","0","2",""
"09-03-2025","Instagram","josecuervotequila","110,619","19","61","2","2","36","1,157,884","817","11","0%","7","1","3","","0","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","13","0","8","2","","","","","0","7",""
"09-04-2025","Instagram","josecuervotequila","110,630","11","49","4","3","33","1,105,853","440","134","0.01%","99","13","14","","7","","","","","","","","","","","","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","10","6","","","","","1","7",""
"09-05-2025","Instagram","josecuervotequila","110,639","9","49","6","6","48","1,101,932","394","22","0%","17","0","3","","1","","","","","","","","","","","","1","5","0","0","0","","","","","","","","","","","","","","","","","","","","","6","0","12","5","","","","","0","11",""
"09-06-2025","Instagram","josecuervotequila","110,650","11","36","6","6","42","1,114,304","447","152","0.01%","124","5","16","","7","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","9","4","","","","","0","7",""
"09-07-2025","Instagram","josecuervotequila","110,673","23","39","1","1","24","1,111,021","986","48","0%","41","1","3","","3","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","6","1","","","","","0","6",""
"09-08-2025","Instagram","josecuervotequila","110,693","20","47","8","2","38","1,055,557","1,286","172","0.02%","144","14","10","","4","","","","","","","","","","","","1","1","0","5","0","","","","","","","","","","","","","","","","","","","","","11","0","4","6","","","","","1","7",""
"09-09-2025","Instagram","josecuervotequila","110,709","16","30","4","0","52","1,013,513","404","68","0.01%","51","11","4","","2","","","","","","","","","","","","0","0","0","4","0","","","","","","","","","","","","","","","","","","","","","10","0","7","8","","","","","0","5",""
"09-10-2025","Instagram","josecuervotequila","110,717","8","42","0","0","35","1,057,142","255","20","0%","11","5","4","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","7","8","","","","","0","2",""
"09-11-2025","Instagram","josecuervotequila","110,737","20","38","6","6","43","542,373","272","24","0%","14","1","4","","2","","","","","","","","","","","","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","5","7","","","","","0","9",""
"09-12-2025","Instagram","josecuervotequila","110,737","0","54","5","2","48","544,162","405","34","0.01%","28","0","2","","4","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","5","","","","","3","12",""
