"Date","Instagram Profile","Followers","Net Follower Growth","Published Posts & Reels","Public Engagements","Public Engagements per Post","% Follower Growth","Published Carousels","Published Videos","Published Photos","Likes","Comments","Top Hashtags by Lifetime Public Engagements"
"03-04-2026","eljimadortequila","43,488","1","0","0","0","0.0023%","0","0","0","0","0",""
"03-04-2026","espolontequila","66,012","26","0","0","0","0.0394%","0","0","0","0","0",""
"03-04-2026","hornitostequila","36,260","3","0","0","0","0.0083%","0","0","0","0","0",""
"03-04-2026","lunazultequila","12,257","3","0","0","0","0.0245%","0","0","0","0","0",""
"03-04-2026","milagrotequila","23,826","13","0","0","0","0.0546%","0","0","0","0","0",""
"03-04-2026","patron","438,126","54","1","366","366","0.0123%","1","0","0","360","6","#PATRONxGRAMMYS, #PATRONTequila"
"03-04-2026","tequilacazadores","37,924","10","0","0","0","0.0264%","0","0","0","0","0",""
"03-04-2026","teremana","772,124","-86","1","104","104","-0.0111%","0","1","0","100","4",""
"03-05-2026","josecuervotequila","111,969","6","0","0","0","0.0054%","","0","0","0","0",""
"03-05-2026","1800tequila","108,521","-13","0","0","0","-0.0120%","0","0","0","0","0",""
"03-05-2026","casamigos","295,793","19","0","0","0","0.0064%","0","0","0","0","0",""
"03-05-2026","donjuliotequila","462,622","-21","1","237","237","-0.0045%","0","1","0","231","6",""
"03-05-2026","drink818","1,187,297","-75","1","1,848","1,848","-0.0063%","0","0","1","1,676","172",""
"03-05-2026","eljimadortequila","43,488","0","0","0","0","0.0000%","0","0","0","0","0",""
"03-05-2026","espolontequila","66,030","18","0","0","0","0.0273%","0","0","0","0","0",""
"03-05-2026","hornitostequila","36,265","5","0","0","0","0.0138%","0","0","0","0","0",""
"03-05-2026","lunazultequila","12,257","0","0","0","0","0.0000%","0","0","0","0","0",""
"03-05-2026","milagrotequila","23,831","5","0","0","0","0.0210%","0","0","0","0","0",""
"03-05-2026","patron","438,173","47","1","355","355","0.0107%","0","0","1","352","3","#PATRONTequila, #PATRONReposado"
"03-05-2026","tequilacazadores","37,920","-4","0","0","0","-0.0105%","0","0","0","0","0",""
"03-05-2026","teremana","772,029","-95","0","0","0","-0.0123%","0","0","0","0","0",""
"03-06-2026","josecuervotequila","111,963","-6","1","32","32","-0.0054%","1","0","0","31","1",""
"03-06-2026","1800tequila","108,506","-15","1","126","126","-0.0138%","1","0","0","125","1",""
"03-06-2026","casamigos","295,882","89","0","0","0","0.0301%","0","0","0","0","0",""
"03-06-2026","donjuliotequila","462,635","13","1","242","242","0.0028%","0","1","0","238","4",""
"03-06-2026","drink818","1,187,341","44","1","1,813","1,813","0.0037%","0","1","0","1,644","169",""
"03-06-2026","eljimadortequila","43,483","-5","0","0","0","-0.0115%","0","0","0","0","0",""
"03-06-2026","espolontequila","66,071","41","0","0","0","0.0621%","0","0","0","0","0",""
"03-06-2026","hornitostequila","36,275","10","0","0","0","0.0276%","0","0","0","0","0",""
"03-06-2026","lunazultequila","12,257","0","1","66","66","0.0000%","0","1","0","58","8","#lunazul"
"03-06-2026","milagrotequila","23,839","8","0","0","0","0.0336%","0","0","0","0","0",""
"03-06-2026","patron","438,224","51","1","411","411","0.0116%","1","0","0","403","8","#PATRONTequila, #PATRONPaloma"
