"Date","Network","Profile","Audience","Net Audience Growth","Published Posts","Public Engagements","Public Engagements per Post","% Audience Growth","Published Carousels","Published Videos","Published Photos","Published Links","Published Text","Reactions","Comments","Shares","Top Hashtags by Lifetime Public Engagements"
"01-24-2026","Instagram","espolontequila","65,636","26","0","0","0","0.0396%","0","0","0","0","0","0","0","0",""
"01-24-2026","Instagram","patron","436,591","21","0","0","0","0.0048%","0","0","0","0","0","0","0","0",""
"01-24-2026","Instagram","teremana","774,255","-59","0","0","0","-0.0076%","0","0","0","0","0","0","0","0",""
"01-25-2026","Facebook","Jose Cuervo","841,052","-41","0","0","0","-0.0049%","","0","0","0","0","0","0","0",""
"01-25-2026","Instagram","josecuervotequila","111,754","24","0","0","0","0.0215%","","0","0","0","0","0","0","0",""
"01-25-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-25-2026","Instagram","casamigos","294,403","16","0","0","0","0.0054%","0","0","0","0","0","0","0","0",""
"01-25-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-25-2026","Instagram","drink818","1,189,238","-25","1","2,334","2,334","-0.0021%","1","0","0","0","0","2,278","56","0",""
"01-25-2026","Instagram","espolontequila","65,646","10","0","0","0","0.0152%","0","0","0","0","0","0","0","0",""
"01-25-2026","Instagram","patron","436,633","42","0","0","0","0.0096%","0","0","0","0","0","0","0","0",""
"01-25-2026","Instagram","teremana","774,200","-55","0","0","0","-0.0071%","0","0","0","0","0","0","0","0",""
"01-26-2026","Facebook","Jose Cuervo","841,037","-15","0","0","0","-0.0018%","","0","0","0","0","0","0","0",""
"01-26-2026","Instagram","josecuervotequila","111,798","44","0","0","0","0.0394%","","0","0","0","0","0","0","0",""
"01-26-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-26-2026","Instagram","casamigos","294,418","15","1","1,890","1,890","0.0051%","0","1","0","0","0","1,830","60","0","#ad"
"01-26-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-26-2026","Instagram","drink818","1,189,214","-24","1","1,102","1,102","-0.0020%","1","0","0","0","0","1,050","52","0",""
"01-26-2026","Instagram","espolontequila","65,656","10","0","0","0","0.0152%","0","0","0","0","0","0","0","0",""
"01-26-2026","Instagram","patron","436,675","42","0","0","0","0.0096%","0","0","0","0","0","0","0","0",""
"01-26-2026","Instagram","teremana","774,146","-54","0","0","0","-0.0070%","0","0","0","0","0","0","0","0",""
"01-27-2026","Facebook","Jose Cuervo","841,026","-11","0","0","0","-0.0013%","","0","0","0","0","0","0","0",""
"01-27-2026","Instagram","josecuervotequila","111,804","6","0","0","0","0.0054%","","0","0","0","0","0","0","0",""
"01-27-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-27-2026","Instagram","casamigos","294,491","73","1","207","207","0.0248%","0","1","0","0","0","189","18","0",""
"01-27-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-27-2026","Instagram","drink818","1,189,132","-82","1","1,446","1,446","-0.0069%","1","0","0","0","0","1,396","50","0",""
