"Date","Instagram Profile","Followers","Net Follower Growth","Published Posts & Reels","Public Engagements","Public Engagements per Post","% Follower Growth","Published Carousels","Published Videos","Published Photos","Likes","Comments","Top Hashtags by Lifetime Public Engagements"
"11-20-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-20-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-20-2025","patron","432,827","22","0","0","0","0.0051%","0","0","0","0","0",""
"11-20-2025","tequilacazadores","37,907","2","0","0","0","0.0053%","0","0","0","0","0",""
"11-20-2025","teremana","777,531","7","0","0","0","0.0009%","0","0","0","0","0",""
"11-21-2025","josecuervotequila","111,631","10","0","0","0","0.0090%","","0","0","0","0",""
"11-21-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-21-2025","casamigos","290,043","71","1","97","97","0.0245%","0","1","0","97","0",""
"11-21-2025","donjuliotequila","","","1","739","739","","0","1","0","734","5",""
"11-21-2025","drink818","1,191,218","3","1","1,761","1,761","0.0003%","0","1","0","1,726","35",""
"11-21-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-21-2025","espolontequila","64,983","17","1","68","68","0.0262%","0","1","0","63","5",""
"11-21-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-21-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-21-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-21-2025","patron","432,873","46","0","0","0","0.0106%","0","0","0","0","0",""
"11-21-2025","tequilacazadores","37,906","-1","1","10","10","-0.0026%","0","0","1","10","0","#TequilaCAZADORES, #RealTequilaForRealPeople"
"11-21-2025","teremana","777,492","-39","0","0","0","-0.0050%","0","0","0","0","0",""
"11-22-2025","josecuervotequila","111,643","12","0","0","0","0.0107%","","0","0","0","0",""
"11-22-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-22-2025","casamigos","290,041","-2","0","0","0","-0.0007%","0","0","0","0","0",""
"11-22-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-22-2025","drink818","1,191,107","-111","1","3,437","3,437","-0.0093%","0","1","0","3,380","57",""
"11-22-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-22-2025","espolontequila","64,986","3","0","0","0","0.0046%","0","0","0","0","0",""
"11-22-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-22-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-22-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-22-2025","patron","432,873","0","1","211","211","0.0000%","1","0","0","210","1","#PATRONTequila, #Friendsgiving"
"11-22-2025","tequilacazadores","37,904","-2","0","0","0","-0.0053%","0","0","0","0","0",""
"11-22-2025","teremana","777,428","-64","0","0","0","-0.0082%","0","0","0","0","0",""
"11-23-2025","josecuervotequila","111,652","9","0","0","0","0.0081%","","0","0","0","0",""
"11-23-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-23-2025","casamigos","290,113","72","0","0","0","0.0248%","0","0","0","0","0",""
"11-23-2025","donjuliotequila","","","1","480","480","","0","1","0","472","8",""
"11-23-2025","drink818","1,191,060","-47","1","23,936","23,936","-0.0039%","1","0","0","23,754","182",""
"11-23-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-23-2025","espolontequila","64,992","6","0","0","0","0.0092%","0","0","0","0","0",""
"11-23-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-23-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-23-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-23-2025","patron","432,975","102","0","0","0","0.0236%","0","0","0","0","0",""
"11-23-2025","tequilacazadores","37,917","13","0","0","0","0.0343%","0","0","0","0","0",""
"11-23-2025","teremana","777,426","-2","0","0","0","-0.0003%","0","0","0","0","0",""
"11-24-2025","josecuervotequila","111,691","39","0","0","0","0.0349%","","0","0","0","0",""
"11-24-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-24-2025","casamigos","290,112","-1","1","240","240","-0.0003%","0","0","1","232","8",""
"11-24-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-24-2025","drink818","1,190,983","-77","0","0","0","-0.0065%","0","0","0","0","0",""
"11-24-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-24-2025","espolontequila","64,999","7","0","0","0","0.0108%","0","0","0","0","0",""
"11-24-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-24-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-24-2025","milagrotequila","","","1","34","34","","0","0","1","33","1",""
"11-24-2025","patron","432,960","-15","1","1,191","1,191","-0.0035%","0","0","1","1,177","14","#PATRONTequila"
"11-24-2025","tequilacazadores","37,914","-3","0","0","0","-0.0079%","0","0","0","0","0",""
"11-24-2025","teremana","777,370","-56","0","0","0","-0.0072%","0","0","0","0","0",""
"11-25-2025","josecuervotequila","111,703","12","1","0","0","0.0107%","0","1","0","0","0","#CuervoPartner, #CuervoCollective"
"11-25-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-25-2025","casamigos","290,115","3","0","0","0","0.0010%","0","0","0","0","0",""
"11-25-2025","donjuliotequila","","","1","1,645","1,645","","0","1","0","1,594","51",""
"11-25-2025","drink818","1,190,986","3","1","2,382","2,382","0.0003%","1","0","0","2,325","57",""
"11-25-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-25-2025","espolontequila","65,022","23","0","0","0","0.0354%","0","0","0","0","0",""
"11-25-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-25-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-25-2025","milagrotequila","","","1","39","39","","1","0","0","38","1",""
"11-25-2025","patron","433,010","50","0","0","0","0.0115%","0","0","0","0","0",""
"11-25-2025","tequilacazadores","37,920","6","0","0","0","0.0158%","0","0","0","0","0",""
"11-25-2025","teremana","777,285","-85","1","276","276","-0.0109%","0","1","0","258","18",""
"11-26-2025","josecuervotequila","111,706","3","1","37","37","0.0027%","0","1","0","35","2","#cuervopartner, #cuervocollective"
"11-26-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-26-2025","casamigos","290,121","6","1","225","225","0.0021%","1","0","0","209","16",""
"11-26-2025","donjuliotequila","","","1","612","612","","1","0","0","603","9",""
"11-26-2025","drink818","1,190,935","-51","1","2,366","2,366","-0.0043%","0","1","0","2,317","49",""
"11-26-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-26-2025","espolontequila","65,047","25","0","0","0","0.0384%","0","0","0","0","0",""
"11-26-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-26-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-26-2025","milagrotequila","","","1","50","50","","1","0","0","42","8",""
"11-26-2025","patron","432,996","-14","1","1,290","1,290","-0.0032%","0","1","0","1,266","24","#Thanksgiving, #PatronReposado, #PATRONTequila"
"11-26-2025","tequilacazadores","37,913","-7","1","24","24","-0.0185%","1","0","0","23","1","#TequilaCAZADORES, #RealTequilaForRealPeople, #EspressoMartiniCocktail"
"11-26-2025","teremana","777,234","-51","1","276","276","-0.0066%","0","1","0","259","17",""
"11-27-2025","josecuervotequila","111,719","13","1","91","91","0.0116%","0","1","0","85","6",""
"11-27-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-27-2025","casamigos","290,267","146","1","133","133","0.0503%","0","1","0","126","7",""
"11-27-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-27-2025","drink818","1,190,987","52","1","830","830","0.0044%","0","1","0","792","38",""
"11-27-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-27-2025","espolontequila","65,078","31","0","0","0","0.0477%","0","0","0","0","0",""
"11-27-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-27-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-27-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-27-2025","patron","433,073","77","1","181","181","0.0178%","1","0","0","175","6","#Thanksgiving, #PATRONTequila"
"11-27-2025","tequilacazadores","37,914","1","0","0","0","0.0026%","0","0","0","0","0",""
"11-27-2025","teremana","777,240","6","0","0","0","0.0008%","0","0","0","0","0",""
"11-28-2025","josecuervotequila","111,721","2","1","92","92","0.0018%","0","1","0","65","27","#UFC322, #Sweeps, #CuervoUFC"
"11-28-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-28-2025","casamigos","290,292","25","1","806","806","0.0086%","0","1","0","802","4",""
"11-28-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-28-2025","drink818","1,190,978","-9","0","0","0","-0.0008%","0","0","0","0","0",""
"11-28-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-28-2025","espolontequila","65,087","9","1","936","936","0.0138%","0","1","0","901","35","#ad, #EspolonPartner"
"11-28-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-28-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-28-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-28-2025","patron","433,111","38","0","0","0","0.0088%","0","0","0","0","0",""
"11-28-2025","tequilacazadores","37,915","1","0","0","0","0.0026%","0","0","0","0","0",""
"11-28-2025","teremana","777,218","-22","0","0","0","-0.0028%","0","0","0","0","0",""
"11-29-2025","josecuervotequila","111,708","-13","0","0","0","-0.0116%","","0","0","0","0",""
"11-29-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-29-2025","casamigos","290,400","108","0","0","0","0.0372%","0","0","0","0","0",""
"11-29-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-29-2025","drink818","1,190,957","-21","0","0","0","-0.0018%","0","0","0","0","0",""
"11-29-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-29-2025","espolontequila","65,137","50","0","0","0","0.0768%","0","0","0","0","0",""
"11-29-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-29-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-29-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-29-2025","patron","433,287","176","1","676","676","0.0406%","1","0","0","669","7","#PATRONTequila, #PATRONReposado"
"11-29-2025","tequilacazadores","37,915","0","0","0","0","0.0000%","0","0","0","0","0",""
"11-29-2025","teremana","777,186","-32","0","0","0","-0.0041%","0","0","0","0","0",""
"11-30-2025","josecuervotequila","111,712","4","0","0","0","0.0036%","","0","0","0","0",""
"11-30-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"11-30-2025","casamigos","290,466","66","0","0","0","0.0227%","0","0","0","0","0",""
"11-30-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"11-30-2025","drink818","1,190,883","-74","1","889","889","-0.0062%","0","1","0","843","46",""
"11-30-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"11-30-2025","espolontequila","65,134","-3","1","54","54","-0.0046%","1","0","0","51","3",""
"11-30-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"11-30-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"11-30-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"11-30-2025","patron","433,329","42","0","0","0","0.0097%","0","0","0","0","0",""
"11-30-2025","tequilacazadores","37,913","-2","0","0","0","-0.0053%","0","0","0","0","0",""
"11-30-2025","teremana","777,138","-48","0","0","0","-0.0062%","0","0","0","0","0",""
"12-01-2025","josecuervotequila","111,713","1","1","246","246","0.0009%","0","1","0","223","23","#cuervopartner, #cuervocollective"
"12-01-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-01-2025","casamigos","290,638","172","1","405","405","0.0592%","0","1","0","388","17",""
"12-01-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-01-2025","drink818","1,190,753","-130","1","661","661","-0.0109%","0","1","0","609","52",""
"12-01-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-01-2025","espolontequila","65,149","15","0","0","0","0.0230%","0","0","0","0","0",""
"12-01-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-01-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-01-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-01-2025","patron","433,369","40","0","0","0","0.0092%","0","0","0","0","0",""
"12-01-2025","tequilacazadores","37,911","-2","0","0","0","-0.0053%","0","0","0","0","0",""
"12-01-2025","teremana","777,211","73","0","0","0","0.0094%","0","0","0","0","0",""
"12-02-2025","josecuervotequila","111,698","-15","0","0","0","-0.0134%","","0","0","0","0",""
"12-02-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-02-2025","casamigos","290,790","152","0","0","0","0.0523%","0","0","0","0","0",""
"12-02-2025","donjuliotequila","","","1","437","437","","0","1","0","425","12",""
"12-02-2025","drink818","1,190,669","-84","1","566","566","-0.0071%","0","1","0","531","35",""
"12-02-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-02-2025","espolontequila","65,158","9","0","0","0","0.0138%","0","0","0","0","0",""
"12-02-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-02-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-02-2025","milagrotequila","","","1","61","61","","1","0","0","54","7",""
"12-02-2025","patron","433,384","15","0","0","0","0.0035%","0","0","0","0","0",""
"12-02-2025","tequilacazadores","37,912","1","0","0","0","0.0026%","0","0","0","0","0",""
"12-02-2025","teremana","777,363","152","0","0","0","0.0196%","0","0","0","0","0",""
"12-03-2025","josecuervotequila","111,690","-8","1","80","80","-0.0072%","1","0","0","73","7",""
"12-03-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-03-2025","casamigos","290,958","168","1","167","167","0.0578%","0","0","1","158","9",""
"12-03-2025","donjuliotequila","","","1","265","265","","0","1","0","259","6",""
"12-03-2025","drink818","1,190,348","-321","0","0","0","-0.0270%","0","0","0","0","0",""
"12-03-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-03-2025","espolontequila","65,156","-2","0","0","0","-0.0031%","0","0","0","0","0",""
"12-03-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-03-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-03-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-03-2025","patron","433,357","-27","0","0","0","-0.0062%","0","0","0","0","0",""
"12-03-2025","tequilacazadores","37,896","-16","0","0","0","-0.0422%","0","0","0","0","0",""
"12-03-2025","teremana","777,320","-43","0","0","0","-0.0055%","0","0","0","0","0",""
"12-04-2025","josecuervotequila","111,685","-5","0","0","0","-0.0045%","","0","0","0","0",""
"12-04-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-04-2025","casamigos","291,038","80","1","395","395","0.0275%","0","1","0","364","31",""
"12-04-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-04-2025","drink818","1,190,206","-142","1","3,503","3,503","-0.0119%","1","0","0","3,429","74",""
"12-04-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-04-2025","espolontequila","65,170","14","1","134","134","0.0215%","1","0","0","129","5",""
"12-04-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-04-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-04-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-04-2025","patron","433,363","6","0","0","0","0.0014%","0","0","0","0","0",""
"12-04-2025","tequilacazadores","37,890","-6","1","46","46","-0.0158%","1","0","0","45","1","#RealTequilaForRealPeople, #HolidayShopping, #GiftGuide"
"12-04-2025","teremana","777,295","-25","0","0","0","-0.0032%","0","0","0","0","0",""
"12-05-2025","josecuervotequila","111,694","9","1","37","37","0.0081%","0","1","0","37","0",""
"12-05-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-05-2025","casamigos","291,126","88","1","352","352","0.0302%","0","1","0","321","31",""
"12-05-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-05-2025","drink818","1,191,038","832","1","2,673","2,673","0.0699%","1","0","0","2,629","44",""
"12-05-2025","eljimadortequila","","","1","125","125","","0","0","1","124","1","#holidayseason, #eljimadortequila, #SipForYourself"
"12-05-2025","espolontequila","65,188","18","0","0","0","0.0276%","0","0","0","0","0",""
"12-05-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-05-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-05-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-05-2025","patron","433,417","54","1","529","529","0.0125%","1","0","0","523","6","#PATRONTequila"
"12-05-2025","tequilacazadores","37,897","7","0","0","0","0.0185%","0","0","0","0","0",""
"12-05-2025","teremana","777,308","13","0","0","0","0.0017%","0","0","0","0","0",""
"12-06-2025","josecuervotequila","111,712","18","0","0","0","0.0161%","","0","0","0","0",""
"12-06-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-06-2025","casamigos","291,164","38","0","0","0","0.0131%","0","0","0","0","0",""
"12-06-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-06-2025","drink818","1,191,144","106","1","1,944","1,944","0.0089%","0","1","0","1,895","49",""
"12-06-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-06-2025","espolontequila","65,201","13","0","0","0","0.0199%","0","0","0","0","0",""
"12-06-2025","hornitostequila","","","1","30","30","","0","1","0","30","0","#TequiladeTodos, #NationalBartenderDay, #Hornitostequila"
"12-06-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-06-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-06-2025","patron","433,502","85","0","0","0","0.0196%","0","0","0","0","0",""
"12-06-2025","tequilacazadores","37,895","-2","0","0","0","-0.0053%","0","0","0","0","0",""
"12-06-2025","teremana","777,336","28","0","0","0","0.0036%","0","0","0","0","0",""
"12-07-2025","josecuervotequila","111,721","9","0","0","0","0.0081%","","0","0","0","0",""
"12-07-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-07-2025","casamigos","291,229","65","1","208","208","0.0223%","0","1","0","189","19",""
"12-07-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-07-2025","drink818","1,191,218","74","0","0","0","0.0062%","0","0","0","0","0",""
"12-07-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-07-2025","espolontequila","65,229","28","0","0","0","0.0429%","0","0","0","0","0",""
"12-07-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-07-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-07-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-07-2025","patron","435,738","2,236","0","0","0","0.5158%","0","0","0","0","0",""
"12-07-2025","tequilacazadores","37,890","-5","0","0","0","-0.0132%","0","0","0","0","0",""
"12-07-2025","teremana","777,309","-27","0","0","0","-0.0035%","0","0","0","0","0",""
"12-08-2025","josecuervotequila","111,723","2","0","0","0","0.0018%","","0","0","0","0",""
"12-08-2025","1800tequila","","","1","58","58","","1","0","0","57","1",""
"12-08-2025","casamigos","291,284","55","0","0","0","0.0189%","0","0","0","0","0",""
"12-08-2025","donjuliotequila","","","1","1,157","1,157","","1","0","0","1,146","11",""
"12-08-2025","drink818","1,191,219","1","0","0","0","0.0001%","0","0","0","0","0",""
"12-08-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-08-2025","espolontequila","65,234","5","0","0","0","0.0077%","0","0","0","0","0",""
"12-08-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-08-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-08-2025","milagrotequila","","","1","90","90","","0","0","1","85","5",""
"12-08-2025","patron","436,072","334","0","0","0","0.0767%","0","0","0","0","0",""
"12-08-2025","tequilacazadores","37,886","-4","1","45","45","-0.0106%","1","0","0","45","0","#RealTequilaForRealPeople, #HolidayCocktails, #CocktailRecipes"
"12-08-2025","teremana","777,278","-31","0","0","0","-0.0040%","0","0","0","0","0",""
"12-09-2025","josecuervotequila","111,719","-4","0","0","0","-0.0036%","","0","0","0","0",""
"12-09-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-09-2025","casamigos","291,379","95","0","0","0","0.0326%","0","0","0","0","0",""
"12-09-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-09-2025","drink818","1,191,170","-49","0","0","0","-0.0041%","0","0","0","0","0",""
"12-09-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-09-2025","espolontequila","65,236","2","0","0","0","0.0031%","0","0","0","0","0",""
"12-09-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-09-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-09-2025","milagrotequila","","","1","54","54","","1","0","0","51","3",""
"12-09-2025","patron","436,147","75","1","874","874","0.0172%","1","0","0","862","12","#PATRONTequila"
"12-09-2025","tequilacazadores","37,889","3","0","0","0","0.0079%","0","0","0","0","0",""
"12-09-2025","teremana","777,211","-67","0","0","0","-0.0086%","0","0","0","0","0",""
"12-10-2025","josecuervotequila","111,725","6","0","0","0","0.0054%","","0","0","0","0",""
"12-10-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-10-2025","casamigos","291,595","216","1","176","176","0.0741%","0","0","1","168","8",""
"12-10-2025","donjuliotequila","","","1","556","556","","0","1","0","528","28",""
"12-10-2025","drink818","1,191,089","-81","0","0","0","-0.0068%","0","0","0","0","0",""
"12-10-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-10-2025","espolontequila","65,244","8","0","0","0","0.0123%","0","0","0","0","0",""
"12-10-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-10-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-10-2025","milagrotequila","","","1","64","64","","0","0","1","59","5",""
"12-10-2025","patron","436,234","87","0","0","0","0.0199%","0","0","0","0","0",""
"12-10-2025","tequilacazadores","37,879","-10","0","0","0","-0.0264%","0","0","0","0","0",""
"12-10-2025","teremana","777,133","-78","0","0","0","-0.0100%","0","0","0","0","0",""
"12-11-2025","josecuervotequila","111,734","9","1","43","43","0.0081%","0","0","1","41","2",""
"12-11-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-11-2025","casamigos","291,647","52","0","0","0","0.0178%","0","0","0","0","0",""
"12-11-2025","donjuliotequila","","","1","379","379","","0","1","0","358","21",""
"12-11-2025","drink818","1,191,126","37","1","5,811","5,811","0.0031%","0","1","0","5,649","162",""
"12-11-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-11-2025","espolontequila","65,255","11","0","0","0","0.0169%","0","0","0","0","0",""
"12-11-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-11-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-11-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-11-2025","patron","436,329","95","0","0","0","0.0218%","0","0","0","0","0",""
"12-11-2025","tequilacazadores","37,878","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"12-11-2025","teremana","777,075","-58","0","0","0","-0.0075%","0","0","0","0","0",""
"12-12-2025","josecuervotequila","111,742","8","0","0","0","0.0072%","","0","0","0","0",""
"12-12-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-12-2025","casamigos","291,647","0","0","0","0","0.0000%","0","0","0","0","0",""
"12-12-2025","donjuliotequila","","","1","568","568","","0","1","0","537","31",""
"12-12-2025","drink818","1,191,147","21","1","25,687","25,687","0.0018%","0","1","0","25,328","359",""
"12-12-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-12-2025","espolontequila","65,264","9","0","0","0","0.0138%","0","0","0","0","0",""
"12-12-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-12-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-12-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-12-2025","patron","436,464","135","1","566","566","0.0309%","1","0","0","557","9","#PATRONTequila"
"12-12-2025","tequilacazadores","37,878","0","1","19","19","0.0000%","0","1","0","18","1","#TequilaCAZADORES, #RealTequilaForRealPeople, #HolidayCocktails"
"12-12-2025","teremana","777,048","-27","0","0","0","-0.0035%","0","0","0","0","0",""
"12-13-2025","josecuervotequila","111,741","-1","0","0","0","-0.0009%","","0","0","0","0",""
"12-13-2025","1800tequila","","","1","76","76","","1","0","0","74","2",""
"12-13-2025","casamigos","291,673","26","0","0","0","0.0089%","0","0","0","0","0",""
"12-13-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-13-2025","drink818","1,191,411","264","1","55,076","55,076","0.0222%","0","1","0","54,781","295",""
"12-13-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-13-2025","espolontequila","65,274","10","0","0","0","0.0153%","0","0","0","0","0",""
"12-13-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-13-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-13-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-13-2025","patron","436,552","88","0","0","0","0.0202%","0","0","0","0","0",""
"12-13-2025","tequilacazadores","37,877","-1","0","0","0","-0.0026%","0","0","0","0","0",""
"12-13-2025","teremana","777,009","-39","0","0","0","-0.0050%","0","0","0","0","0",""
"12-14-2025","josecuervotequila","111,763","22","0","0","0","0.0197%","","0","0","0","0",""
"12-14-2025","1800tequila","","","1","84","84","","1","0","0","83","1",""
"12-14-2025","casamigos","291,679","6","0","0","0","0.0021%","0","0","0","0","0",""
"12-14-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-14-2025","drink818","1,191,522","111","1","3,692","3,692","0.0093%","0","1","0","3,575","117",""
"12-14-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-14-2025","espolontequila","65,278","4","0","0","0","0.0061%","0","0","0","0","0",""
"12-14-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-14-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-14-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-14-2025","patron","436,604","52","0","0","0","0.0119%","0","0","0","0","0",""
"12-14-2025","tequilacazadores","37,879","2","0","0","0","0.0053%","0","0","0","0","0",""
"12-14-2025","teremana","777,006","-3","0","0","0","-0.0004%","0","0","0","0","0",""
"12-15-2025","josecuervotequila","111,779","16","1","63","63","0.0143%","0","0","1","63","0",""
"12-15-2025","1800tequila","","","0","0","0","","","0","0","0","0",""
"12-15-2025","casamigos","291,764","85","0","0","0","0.0291%","0","0","0","0","0",""
"12-15-2025","donjuliotequila","","","0","0","0","","","0","0","0","0",""
"12-15-2025","drink818","1,191,715","193","0","0","0","0.0162%","0","0","0","0","0",""
"12-15-2025","eljimadortequila","","","0","0","0","","","0","0","0","0",""
"12-15-2025","espolontequila","65,283","5","1","240","240","0.0077%","0","1","0","192","48","#EspolonTequila, #DrinkResponsibly"
"12-15-2025","hornitostequila","","","0","0","0","","","0","0","0","0",""
"12-15-2025","lunazultequila","","","0","0","0","","","0","0","0","0",""
"12-15-2025","milagrotequila","","","0","0","0","","","0","0","0","0",""
"12-15-2025","patron","436,674","70","1","674","674","0.0160%","0","0","1","666","8","#PATRONTequila, #PATRONCristalino"
"12-15-2025","tequilacazadores","37,873","-6","0","0","0","-0.0158%","0","0","0","0","0",""
"12-15-2025","teremana","776,998","-8","0","0","0","-0.0010%","0","0","0","0","0",""
"12-16-2025","josecuervotequila","111,772","-7","0","0","0","-0.0063%","","0","0","0","0",""
"12-16-2025","1800tequila","","","1","79","79","","0","0","1","76","3",""
